1155.648438,761.832031,0
1157.730469,713.875000,0
1142.093750,671.128906,0
1132.710938,654.449219,0
1117.421875,632.906250,0
1101.781250,618.308594,0
1086.144531,606.839844,0
1064.250000,594.332031,0
1042.359375,584.949219,0
1015.253906,575.566406,0
983.976562,567.226562,0
948.531250,559.929688,0
904.746094,554.714844,0
850.535156,553.671875,0
800.492188,554.714844,0
755.664062,563.054688,0
710.835938,574.523438,0
663.921875,590.160156,0
622.914062,604.757812,0
599.980469,611.011719,0
582.257812,614.140625,0
561.406250,615.183594,0
550.980469,614.140625,0
537.859375,609.968750,0
502.414062,591.203125,0
477.394531,574.523438,0
447.160156,552.628906,0
423.183594,532.824219,0
407.546875,518.226562,0
395.035156,504.675781,0
387.738281,497.375000,0
383.566406,491.121094,0
379.398438,483.824219,0
378.355469,479.652344,0
377.312500,476.527344,0
376.617188,473.746094,0
377.617188,469.312500,0
388.042969,459.929688,0
405.765625,447.421875,0
429.742188,436.996094,0
458.933594,426.570312,0
495.421875,416.144531,0
556.929688,399.464844,0
617.398438,385.910156,0
766.480469,367.144531,0
868.648438,373.402344,0
910.347656,383.828125,0
936.410156,391.125000,0
964.558594,401.550781,0
986.453125,409.890625,0
1000.003906,413.015625,0
1010.429688,415.101562,0
1018.769531,416.144531,0
1085.144531,417.187500,0
1149.781250,428.656250,0
1224.843750,448.460938,0
1304.074219,478.695312,0
1368.710938,515.183594,0
1419.796875,550.628906,0
1448.988281,575.652344,0
1460.453125,585.035156,0
1476.093750,599.628906,0
1490.687500,625.691406,0
1491.730469,640.289062,0
1492.773438,680.945312,0
1488.601562,713.265625,0
1470.878906,752.878906,0
1455.242188,778.945312,0
1420.839844,820.644531,0
1379.136719,851.921875,0
1324.925781,876.941406,0
1255.078125,893.621094,0
1180.015625,897.792969,0
1086.187500,883.890625,0
1026.761719,853.656250,0
970.468750,815.085938,0
943.363281,786.937500,0
917.296875,749.406250,0
903.746094,709.789062,0
899.574219,650.367188,0
906.871094,600.324219,0
950.660156,527.347656,0
1006.957031,475.222656,0
1085.144531,434.562500,0
1150.824219,415.796875,0
1237.703125,407.457031,0
1313.804688,408.500000,0
1360.718750,422.050781,0
1406.589844,440.816406,0
1437.867188,461.667969,0
1459.757812,484.605469,0
1463.929688,497.113281,0
1471.226562,530.476562,0
1469.140625,552.367188,0
1459.757812,565.921875,0
1451.417969,574.261719,0
1439.953125,580.515625,0
1425.355469,585.730469,0
1414.929688,586.769531,0
1404.503906,587.812500,0
1398.250000,588.507812,0
1390.953125,589.550781,0
1383.656250,591.636719,0
1377.398438,593.722656,0
1370.101562,596.847656,0
1361.761719,599.976562,0
1350.292969,603.105469,0
1340.910156,605.187500,0
1325.273438,608.316406,0
1312.761719,610.402344,0
1300.253906,611.445312,0
1288.785156,612.488281,0
1275.230469,613.531250,0
1223.105469,612.488281,0
1218.937500,611.445312,0
1214.765625,610.402344,0
1210.593750,609.359375,0
1206.425781,608.316406,0
1203.296875,607.273438,0
1196.347656,606.578125,0
1190.093750,605.535156,0
1182.792969,604.496094,0
1175.496094,603.453125,0
1165.070312,600.324219,0
1156.730469,598.238281,0
1147.347656,597.195312,0
1139.007812,595.113281,0
1131.710938,593.027344,0
1125.457031,591.984375,0
1119.199219,590.941406,0
1112.945312,589.550781,0
1107.734375,588.507812,0
1099.394531,587.464844,0
1094.179688,586.421875,0
1090.011719,585.382812,0
1085.839844,583.296875,0
1080.628906,581.210938,0
1075.414062,580.167969,0
1070.203125,578.082031,0
1064.988281,576.000000,0
1059.777344,573.914062,0
1053.523438,569.742188,0
1048.308594,566.617188,0
1042.054688,561.402344,0
1037.187500,555.843750,0
1031.976562,548.546875,0
1027.804688,537.078125,0
1026.761719,526.652344,0
1024.679688,515.183594,0
1023.636719,507.886719,0
1028.847656,475.570312,0
1034.062500,467.226562,0
1041.359375,458.886719,0
1044.488281,453.675781,0
1048.656250,449.503906,0
1052.828125,445.335938,0
1057.691406,441.859375,0
1062.906250,437.691406,0
1068.117188,435.605469,0
1075.414062,431.433594,0
1079.585938,429.351562,0
1083.753906,427.265625,0
1090.011719,426.222656,0
1094.179688,425.179688,0
1133.796875,426.222656,0
1139.355469,426.917969,0
1145.613281,429.003906,0
1153.953125,430.042969,0
1162.292969,432.128906,0
1169.589844,433.171875,0
1177.929688,434.214844,0
1185.226562,435.257812,0
1193.566406,436.300781,0
1199.824219,437.343750,0
1207.121094,439.425781,0
1214.417969,440.468750,0
1220.671875,442.554688,0
1226.929688,444.640625,0
1234.226562,446.726562,0
1243.957031,450.199219,0
1254.382812,454.371094,0
1261.679688,457.500000,0
1270.019531,462.710938,0
1277.316406,467.921875,0
1282.531250,474.179688,0
1285.656250,481.476562,0
1287.742188,490.859375,0
1288.785156,506.496094,0
1284.613281,526.304688,0
1271.062500,549.242188,0
1252.296875,573.218750,0
1229.359375,592.679688,0
1216.359375,601.679688,0
1197.593750,612.105469,0
1169.101562,623.917969,0
1139.910156,630.175781,0
1114.886719,631.218750,0
1069.015625,633.300781,0
1065.015625,634.300781,0
1054.593750,637.429688,0
1038.953125,640.558594,0
1018.105469,645.769531,0
979.531250,650.984375,0
948.253906,654.109375,0
911.765625,655.152344,0
882.574219,656.195312,0
809.945312,655.152344,0
805.777344,654.109375,0
802.648438,653.066406,0
774.500000,649.941406,0
756.777344,644.726562,0
727.585938,634.300781,0
706.734375,624.917969,0
682.757812,613.453125,0
668.855469,605.804688,0
662.855469,601.804688,0
655.558594,598.679688,0
650.695312,595.898438,0
648.609375,594.855469,0
649.652344,587.949219,0
651.738281,583.777344,0
656.949219,577.523438,0
662.164062,571.269531,0
669.460938,565.011719,0
681.273438,556.671875,0
693.785156,548.332031,0
715.679688,536.863281,0
738.613281,527.480469,0
765.718750,517.058594,0
795.953125,506.632812,0
828.273438,497.250000,0
850.164062,490.992188,0
877.269531,486.824219,0
893.949219,484.738281,0
918.972656,483.695312,0
945.035156,484.738281,0
956.503906,486.824219,0
970.054688,489.953125,0
979.785156,492.035156,0
990.210938,494.121094,0
1003.761719,498.292969,0
1012.105469,501.417969,0
1023.570312,504.546875,0
1035.039062,506.632812,0
1045.464844,508.714844,0
1052.761719,510.800781,0
1060.058594,512.886719,0
1064.230469,514.972656,0
1066.316406,516.015625,0
1069.316406,518.015625,0
1075.093750,518.710938,0
1078.222656,519.750000,0
1081.351562,520.792969,0
1084.476562,523.921875,0
1086.562500,526.007812,0
1089.691406,529.132812,0
1092.816406,533.304688,0
1094.902344,538.515625,0
1096.988281,545.816406,0
1098.031250,554.156250,0
1098.726562,560.410156,0
1099.769531,576.046875,0
1097.683594,636.515625,0
1095.597656,637.558594,0
1093.511719,638.601562,0
1091.429688,639.640625,0
1088.300781,641.726562,0
1084.128906,644.855469,0
1075.789062,649.023438,0
1070.925781,653.195312,0
1065.710938,656.324219,0
1060.500000,658.406250,0
1054.246094,659.449219,0
1015.671875,658.406250,0
1012.195312,654.238281,0
1010.195312,652.238281,0
1009.152344,647.023438,0
1006.027344,640.769531,0
1001.855469,630.343750,0
995.601562,618.878906,0
992.472656,608.453125,0
987.261719,595.941406,0
984.132812,586.558594,0
983.089844,580.304688,0
982.046875,576.132812,0
981.003906,573.003906,0
980.308594,571.964844,0
978.226562,565.750000,0
976.140625,554.281250,0
973.011719,546.984375,0
967.800781,535.515625,0
954.246094,500.070312,0
920.886719,417.710938,0
883.355469,311.375000,0
848.953125,188.355469,0
839.570312,148.738281,0
